id,event_name,total_area,total_heat,total_pm25,total_pm10,total_pm,total_co,total_co2,total_ch4,total_nmhc,total_nox,total_nh3,total_so2,total_voc,total_bc,total_h2,total_nmoc,total_no,total_no2,total_oc,total_tpc,total_tpm
SF11E104474,"Unnamed fire in Thomas County, Georgia",499.99999875819805,7390831326.69109,23.032675,27.178555999999993,0,250.27236900000005,4027.982375999998,12.657869000000003,0,5.339333999999999,4.144990999999998,2.469269,59.584334,0,0,0,0,0,0,0,0
SF11E104484,"Unnamed fire in Division No. 18, Sk, Canada",499.9999987581981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E104620,"Unnamed fire in Yukon-koyukuk County, Alaska",2099.9999947844312,204694502832.72815,2452.7656589999997,2894.2635079999986,0,30112.501639000013,250523.14556599993,1433.6142630000006,0,221.58454999999995,490.54717299999993,168.41135199999997,7051.615302,0,0,0,0,0,0,0,0
SF11E104648,"Unnamed fire in Yukon-koyukuk County, Alaska",499.9999987581979,28852422844.670586,421.1590560000001,496.9676989999999,0,5175.704471000002,42751.166574999996,246.29032100000006,0,37.531212,84.303949,28.77680399999999,1211.8692389999994,0,0,0,0,0,0,0,0
SF11E104694,"Unnamed fire in Division No. 18, Sk, Canada",299.99999925491886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E104725,"Unnamed fire in Division No. 18, Sk, Canada",499.9999987581981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E104739,"Unnamed fire in Mexicali, Baja California, Mexico",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E104755,"Unnamed fire in Palm Beach County, Florida",399.9999990065584,6465927383.043364,18.120365,21.382044,0,192.75649500000003,3382.2893920000006,9.855796000000003,0,4.615596999999999,3.2022090000000016,2.0556950000000005,46.03159,0,0,0,0,0,0,0,0
SF11E104810,"Unnamed fire in Yukon-koyukuk County, Alaska",599.9999985098376,42508811105.58416,398.80278300000003,470.5872859999999,0,4803.749183000003,45493.629436,230.81014300000007,0,45.286387000000005,78.448418,29.904919999999986,1127.6959989999996,0,0,0,0,0,0,0,0
SF11E104844,"Unnamed fire in Division No. 18, Sk, Canada",199.9999995032792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E105207,"Unnamed fire in Fort Smith Region, Nt, Canada",2399.999994039351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E105263,"Unnamed fire in Division No. 18, Sk, Canada",899.999997764756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E105267,"Unnamed fire in Yukon-koyukuk County, Alaska",199.99999950327924,8027271225.638402,79.73355999999997,94.08561500000002,0,963.4155630000005,8941.459219,46.22044000000001,0,8.754325000000005,15.726844999999999,5.897254000000002,226.0733740000001,0,0,0,0,0,0,0,0
SF11E105272,"Unnamed fire in Division No. 18, Sk, Canada",1599.9999960262332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E105301,"Unnamed fire in Division No. 18, Sk, Canada",199.99999950327916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E105315,"Unnamed fire in Division No. 18, Sk, Canada",399.99999900655854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E105424,"Unnamed fire in San Luis Rio Colorado, Sonora, Mexico",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E105907,"Unnamed fire in Division No. 17, Ab, Canada",299.9999992549188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E105971,"Unnamed fire in Division No. 17, Ab, Canada",199.99999950327918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E105975,"Unnamed fire in Division No. 17, Ab, Canada",2399.9999940393513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E106096,"Unnamed fire in Division No. 22, Mb, Canada",199.9999995032792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E106097,"Unnamed fire in Division No. 21, Mb, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E106099,"Unnamed fire in Division No. 19, Mb, Canada",699.9999982614772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E106104,"Unnamed fire in Yukon-koyukuk County, Alaska",299.9999992549188,3917139205.600149,9.898668,11.680430000000003,0,101.79389299999998,2028.2870640000003,5.297226999999998,0,2.87269,1.6995230000000006,1.2186849999999994,24.430613000000008,0,0,0,0,0,0,0,0
SF11E106156,"Unnamed fire in Jasper County, Missouri",99.9999997516396,1614613483.2016242,4.886325999999999,5.765868,0,52.45579699999999,887.464223,2.669522999999999,0,1.1967870000000003,0.8702739999999998,0.5413000000000001,12.510257000000001,0,0,0,0,0,0,0,0
