id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C28930009005282980,SF11E2085392,50.9,-89.446,WF,687.200064561,201709140000-05:00,10.0,ON,Canada,CA08,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,4.91234046889,3.25531439557,0.0,13.580624788,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,7,19,5,8,25269060056.903316,61.782188999999995,72.90297500000001,712.428957,8685.384272,34.970638000000015,10.200579999999997,11.702117999999999,5.500553,168.217934,c5d9d84e-3635-4347-b57e-ea21580732a9,Unknown Fire,http://tomcat-sf/smartfire/events/c5d9d84e-3635-4347-b57e-ea21580732a9,ONTARIO,tomcat-sf,CWFIS-Hotspots,-5.0
SF11C28930279005282980,SF11E2085982,49.111,-120.379,WF,56.7848165538,201709140000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,0.00686038412747,0.439229196087,0.0,29.0065288639,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,18305018.501346998,0.417668,0.492842,5.268680000000001,35.38819099999999,0.24760999999999997,0.023583999999999997,0.085541,0.02481999999999999,1.2295630000000002,84b8a9c8-dbdf-41b4-b686-d0279be82462,Unknown Fire,http://tomcat-sf/smartfire/events/84b8a9c8-dbdf-41b4-b686-d0279be82462,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C28930349005282980,SF11E2083924,51.713,-94.956,WF,378.367759387,201709140000-06:00,10.0,ON,Canada,CA08,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,2.41364573943,1.63298897405,0.0,0.546090596635,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,4290537926.5489893,16.924852999999995,19.971317999999997,195.39797199999998,2367.3245180000004,9.585748,2.771078999999999,3.2090300000000007,1.5004869999999997,46.12972500000001,a80e3ba5-d7c6-4a1b-b546-435a104ea1cc,Unknown Fire,http://tomcat-sf/smartfire/events/a80e3ba5-d7c6-4a1b-b546-435a104ea1cc,ONTARIO,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C28930359005282980,SF11E2083924,51.7,-95.03,WF,114.533344094,201709140000-06:00,10.0,ON,Canada,CA08,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,8.03030238354,3.58462123442,0.0,15.743348856,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,2470169320.7612405,13.524095000000003,15.958436,152.30373000000003,2089.2317150000003,7.5647899999999995,2.598551,2.5098059999999993,1.3036920000000003,36.07845799999999,a80e3ba5-d7c6-4a1b-b546-435a104ea1cc,Unknown Fire,http://tomcat-sf/smartfire/events/a80e3ba5-d7c6-4a1b-b546-435a104ea1cc,ONTARIO,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C28930369005282980,SF11E2083924,51.69,-95.0,WF,114.533344094,201709140000-06:00,10.0,ON,Canada,CA08,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,3.3137987511,3.3137987511,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1163075961.6940494,9.075564999999997,10.709171000000001,107.00005999999998,1154.858174,5.195147,1.2631039999999998,1.7523210000000005,0.7439000000000001,25.189647000000004,a80e3ba5-d7c6-4a1b-b546-435a104ea1cc,Unknown Fire,http://tomcat-sf/smartfire/events/a80e3ba5-d7c6-4a1b-b546-435a104ea1cc,ONTARIO,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C28930379005282980,SF11E2085982,48.8,-120.465,WF,145.27325349,201709140000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,11.1438672226,2.32299728765,0.0,14.7422546941,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,4183919323.515703,17.398421999999997,20.530142999999995,187.14649699999998,3140.830700000001,9.514367000000002,4.224178000000001,3.1039969999999992,1.9172429999999998,44.620111999999985,84b8a9c8-dbdf-41b4-b686-d0279be82462,Unknown Fire,http://tomcat-sf/smartfire/events/84b8a9c8-dbdf-41b4-b686-d0279be82462,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C28930399005282980,SF11E2085982,48.951,-120.562,WF,847.472614678,201709140000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,20.1752320158,4.59180273944,0.0,27.9535641491,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,126664588414.362,189.19534800000002,223.25050499999995,2045.299987,33627.568552000004,103.71479499999997,44.910464999999995,33.89892300000001,20.569602999999997,487.29699400000004,84b8a9c8-dbdf-41b4-b686-d0279be82462,Unknown Fire,http://tomcat-sf/smartfire/events/84b8a9c8-dbdf-41b4-b686-d0279be82462,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C28930479005282980,SF11E2049393,48.94,-115.455,WF,141.24543578,201709140000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,21.7941522633,3.50909703696,0.0,26.1205523247,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,7839123211.590012,30.653747999999997,36.171428999999996,325.168403,5768.783572,16.650211000000006,7.899581000000001,5.404108,3.5024970000000004,77.68414300000002,5f7afa54-103a-416a-bb3a-44b80782c610,Unknown Fire,http://tomcat-sf/smartfire/events/5f7afa54-103a-416a-bb3a-44b80782c610,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C28930499005282980,SF11E2085982,48.934,-120.145,WF,353.113589449,201709140000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,20.2510888698,5.00591432368,0.0,28.6645655135,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,28670640157.01594,81.45846,96.120993,884.857056,14259.383606,44.75979100000001,18.910295000000005,14.655589999999997,8.740215,210.674041,84b8a9c8-dbdf-41b4-b686-d0279be82462,Unknown Fire,http://tomcat-sf/smartfire/events/84b8a9c8-dbdf-41b4-b686-d0279be82462,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C28930559005282980,SF11E2085982,49.072,-120.366,WF,167.661001008,201709140000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,13.7840485996,4.41591557461,0.0,24.4304780105,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,6305881979.396696,29.138377999999996,34.38328500000001,321.50120200000003,4843.939224000001,16.134239999999995,6.265001000000001,5.31315,2.9904060000000006,76.37649199999998,84b8a9c8-dbdf-41b4-b686-d0279be82462,Unknown Fire,http://tomcat-sf/smartfire/events/84b8a9c8-dbdf-41b4-b686-d0279be82462,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
