id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C287948711940566030,SF11E2027901,49.945,-115.166,WF,4253.91913392,201709110000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,18.2058918862,2.43625498353,0.0,21.4914213116,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,661139614247.5737,736.1776519999997,868.6896420000002,7738.2572820000005,142200.68155799995,398.113532,196.83045200000004,128.777124,86.05382299999997,1851.171038,61c65974-5588-4b38-8e82-aca9d824bf7d,Unknown Fire,http://tomcat-sf/smartfire/events/61c65974-5588-4b38-8e82-aca9d824bf7d,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C287948811940566030,SF11E2075230,49.222,-114.95,WF,3307.72791953,201709110000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,21.2554966852,2.2004434903,0.0,23.2805354252,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,591910455999.3583,632.893335,746.8141439999999,6577.422813000001,126125.60567900001,340.39817400000004,176.75274899999997,109.64249199999999,76.034155,1576.1108779999995,9b64309c-a0eb-4688-b73b-2889adbbe713,Unknown Fire,http://tomcat-sf/smartfire/events/9b64309c-a0eb-4688-b73b-2889adbbe713,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C287948911940566030,SF11E2060184,50.25,-115.26,WF,28.8371979627,201709110000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,22.5787424895,2.44670452474,0.0,23.0877230957,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1070924811.997752,5.913548999999999,6.977997999999999,61.574777000000005,1172.4226129999997,3.1834800000000008,1.6397420000000003,1.026135,0.7072280000000001,14.750654999999997,6e8def6c-136d-4226-80e2-b6ee2c147456,Unknown Fire,http://tomcat-sf/smartfire/events/6e8def6c-136d-4226-80e2-b6ee2c147456,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C287949011940566030,SF11E2076420,49.059,-114.154,WF,5906.78231689,201709110000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,19.5718179894,0.653986521301,0.0,18.7184942414,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,973095027509.4564,905.8638249999999,1068.919306,9112.229346999999,196097.40175,479.73638099999994,283.275224,152.64250399999997,117.08003799999999,2194.2358910000003,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C287949111940566030,SF11E2084085,54.775,-102.714,WF,522.998538887,201709110000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,17.9453132628,1.47376912517,0.0,17.7295091811,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,50400497705.39337,81.14510899999999,95.75122700000001,835.8258440000002,16556.80583,43.458164000000004,23.412467,13.951299000000004,9.953037,200.549952,ae4a961f-379a-4d9b-b701-c64674ffbc59,Unknown Fire,http://tomcat-sf/smartfire/events/ae4a961f-379a-4d9b-b701-c64674ffbc59,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C287949211940566030,SF11E2076420,49.068,-114.246,WF,1165.22542411,201709110000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,21.3660665784,0.828962721811,0.0,20.0469110392,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,188636862245.25983,197.31027400000005,232.82612800000004,1990.51417,42417.016547,104.63559,61.12606300000001,33.329237,25.344973999999993,479.10775999999987,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C287949311940566030,SF11E2076420,49.047,-114.163,WF,568.194113071,201709110000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,20.422686623,0.538279864089,0.0,18.8870781851,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,66356546546.47739,89.56434799999997,105.68592900000002,897.4355179999998,19569.272214999997,47.34557499999998,28.359507000000004,15.042241,11.67169,216.23216399999995,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C287949411940566030,SF11E2084085,55.257,-102.172,WF,732.197954441,201709110000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,12.1556844949,2.10985242707,0.0,15.6228600604,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,61200244041.61517,90.48828099999999,106.77615800000004,963.6458780000002,16835.006207999995,49.243782,22.941594999999992,16.006134,10.236281000000002,230.08820699999995,ae4a961f-379a-4d9b-b701-c64674ffbc59,Unknown Fire,http://tomcat-sf/smartfire/events/ae4a961f-379a-4d9b-b701-c64674ffbc59,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C287949511940566030,SF11E2076420,49.01,-114.17,WF,91.0336223604,201709110000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,22.4429006075,0.0,0.0,18.7491004475,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,4878776135.455983,14.873470999999997,17.550690999999997,146.691603,3370.433728,7.804488,4.9441999999999995,2.464747,2.002205,35.430721999999996,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C287949611940566030,SF11E2076420,49.139,-114.223,WF,2644.0275767,201709110000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,19.9686676653,0.435440737888,0.0,17.8451934804,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,434368160749.9319,403.51604800000007,476.14893299999994,4032.7904340000014,88704.25840799998,213.04845099999994,128.815861,67.621796,52.87004399999999,972.063312,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
