fire_id,hour,ignition_date_time,date_time,area_fract,flame_profile,smolder_profile,residual_profile,pm25_emitted,pm10_emitted,co_emitted,co2_emitted,ch4_emitted,nox_emitted,nh3_emitted,so2_emitted,voc_emitted,pm25_flame,pm10_flame,co_flame,co2_flame,ch4_flame,nox_flame,nh3_flame,so2_flame,voc_flame,pm25_smold,pm10_smold,co_smold,co2_smold,ch4_smold,nox_smold,nh3_smold,so2_smold,voc_smold,pm25_resid,pm10_resid,co_resid,co2_resid,ch4_resid,nox_resid,nh3_resid,so2_resid,voc_resid,smoldering_fraction,heat,percentile_000,percentile_005,percentile_010,percentile_015,percentile_020,percentile_025,percentile_030,percentile_035,percentile_040,percentile_045,percentile_050,percentile_055,percentile_060,percentile_065,percentile_070,percentile_075,percentile_080,percentile_085,percentile_090,percentile_095,percentile_100
RX0,0,201506010000Z,201506010000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RX0,1,201506010000Z,201506010100Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RX0,2,201506010000Z,201506010200Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RX0,3,201506010000Z,201506010300Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RX0,4,201506010000Z,201506010400Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RX0,5,201506010000Z,201506010500Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RX0,6,201506010000Z,201506010600Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RX0,7,201506010000Z,201506010700Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RX0,8,201506010000Z,201506010800Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RX0,9,201506010000Z,201506010900Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RX0,10,201506010000Z,201506011000Z,0.111111,0.11108,0.072255,0.011113,0.004206,0.004963,0.043087,0.870437,0.002247,0.001237,0.00072,0.000522,0.010347,0.003627,0.00428,0.035774,0.821952,0.001903,0.001206,0.000601,0.000488,0.008641,0.000517,0.00061,0.006536,0.043331,0.000307,2.8e-05,0.000106,3e-05,0.001525,6.2e-05,7.3e-05,0.000777,0.005154,3.7e-05,3e-06,1.3e-05,4e-06,0.000181,0.989444,61430.575818,1.110956,1.1835567,1.2561574,1.3287581,1.4013588,1.4739595,1.5465602,1.6191609,1.6917616,1.7643623,1.836963,1.9095637,1.9821644,2.0547651,2.1273658,2.1999665,2.2725672,2.3451679,2.4177686,2.4903693,2.56297
RX0,11,201506010000Z,201506011100Z,0.111111,0.111111,0.085203,0.022508,0.004363,0.005148,0.045066,0.883717,0.00234,0.001246,0.000752,0.000531,0.010808,0.003628,0.004281,0.035784,0.822181,0.001904,0.001206,0.000601,0.000488,0.008643,0.00061,0.00072,0.007707,0.051096,0.000362,3.3e-05,0.000125,3.6e-05,0.001798,0.000125,0.000147,0.001575,0.01044,7.4e-05,7e-06,2.6e-05,7e-06,0.000367,0.989444,61599.515226,1.110956,1.18376805,1.2565801,1.32939215,1.4022042,1.47501625,1.5478283,1.62064035,1.6934524,1.76626445,1.8390765,1.91188855,1.9847006,2.05751265,2.1303247,2.20313675,2.2759488,2.34876085,2.4215729,2.49438495,2.567197
RX0,12,201506010000Z,201506011200Z,0.111111,0.111111,0.097153,0.033989,0.004512,0.005324,0.04695,0.896208,0.002429,0.001254,0.000783,0.00054,0.011248,0.003628,0.004281,0.035784,0.822181,0.001904,0.001206,0.000601,0.000488,0.008643,0.000696,0.000821,0.008788,0.058262,0.000413,3.8e-05,0.000143,4.1e-05,0.00205,0.000188,0.000222,0.002378,0.015765,0.000112,1e-05,3.9e-05,1.1e-05,0.000555,0.992963,41161.911081,1.110956,1.15618955,1.2014231,1.24665665,1.2918902,1.33712375,1.3823573,1.42759085,1.4728244,1.51805795,1.5632915,1.60852505,1.6537586,1.69899215,1.7442257,1.78945925,1.8346928,1.87992635,1.9251599,1.97039345,2.015627
RX0,13,201506010000Z,201506011300Z,0.111111,0.111111,0.107809,0.045343,0.004651,0.005488,0.048708,0.907864,0.002511,0.001262,0.000811,0.000548,0.011658,0.003628,0.004281,0.035784,0.822181,0.001904,0.001206,0.000601,0.000488,0.008643,0.000772,0.000911,0.009752,0.064652,0.000458,4.2e-05,0.000158,4.5e-05,0.002275,0.000251,0.000296,0.003172,0.021031,0.000149,1.4e-05,5.2e-05,1.5e-05,0.00074,0.994722,30936.63237,1.110956,1.1403197,1.1696834,1.1990471,1.2284108,1.2577745,1.2871382,1.3165019,1.3458656,1.3752293,1.404593,1.4339567,1.4633204,1.4926841,1.5220478,1.5514115,1.5807752,1.6101389,1.6395026,1.6688663,1.69823
RX0,14,201506010000Z,201506011400Z,0.111111,0.111111,0.116911,0.05635,0.004777,0.005637,0.050301,0.918428,0.002586,0.001269,0.000837,0.000555,0.01203,0.003628,0.004281,0.035784,0.822181,0.001904,0.001206,0.000601,0.000488,0.008643,0.000837,0.000988,0.010575,0.070111,0.000497,4.6e-05,0.000172,4.9e-05,0.002467,0.000312,0.000368,0.003942,0.026136,0.000185,1.7e-05,6.4e-05,1.8e-05,0.00092,0.995778,24794.690556,1.110956,1.1297611,1.1485662,1.1673713,1.1861764,1.2049815,1.2237866,1.2425917,1.2613968,1.2802019,1.299007,1.3178121,1.3366172,1.3554223,1.3742274,1.3930325,1.4118376,1.4306427,1.4494478,1.4682529,1.487058
RX0,15,201506010000Z,201506011500Z,0.111111,0.111111,0.124234,0.066791,0.004888,0.005767,0.051694,0.927662,0.002651,0.001275,0.000859,0.000562,0.012355,0.003628,0.004281,0.035784,0.822181,0.001904,0.001206,0.000601,0.000488,0.008643,0.00089,0.00105,0.011237,0.074502,0.000528,4.9e-05,0.000182,5.2e-05,0.002622,0.00037,0.000436,0.004673,0.030979,0.000219,2e-05,7.6e-05,2.2e-05,0.00109,0.996481,20693.205336,1.110956,1.12211645,1.1332769,1.14443735,1.1555978,1.16675825,1.1779187,1.18907915,1.2002396,1.21140005,1.2225605,1.23372095,1.2448814,1.25604185,1.2672023,1.27836275,1.2895232,1.30068365,1.3118441,1.32300455,1.334165
RX0,16,201506010000Z,201506011600Z,0.111111,0.111111,0.129597,0.076451,0.004979,0.005876,0.052854,0.935359,0.002706,0.00128,0.000878,0.000568,0.012626,0.003628,0.004281,0.035784,0.822181,0.001904,0.001206,0.000601,0.000488,0.008643,0.000928,0.001095,0.011722,0.077718,0.000551,5.1e-05,0.00019,5.5e-05,0.002735,0.000423,0.0005,0.005348,0.03546,0.000251,2.3e-05,8.7e-05,2.5e-05,0.001248,0.996984,17756.810073,1.110956,1.11626395,1.1215719,1.12687985,1.1321878,1.13749575,1.1428037,1.14811165,1.1534196,1.15872755,1.1640355,1.16934345,1.1746514,1.17995935,1.1852673,1.19057525,1.1958832,1.20119115,1.2064991,1.21180705,1.217115
RX0,17,201506010000Z,201506011700Z,0.111111,0.111111,0.132869,0.085128,0.00505,0.005959,0.053757,0.941345,0.002748,0.001284,0.000893,0.000572,0.012837,0.003628,0.004281,0.035784,0.822181,0.001904,0.001206,0.000601,0.000488,0.008643,0.000951,0.001122,0.012018,0.07968,0.000564,5.2e-05,0.000195,5.6e-05,0.002804,0.000471,0.000556,0.005955,0.039484,0.00028,2.6e-05,9.7e-05,2.8e-05,0.00139,0.997361,15547.992645,1.110956,1.11160185,1.1122477,1.11289355,1.1135394,1.11418525,1.1148311,1.11547695,1.1161228,1.11676865,1.1174145,1.11806035,1.1187062,1.11935205,1.1199979,1.12064375,1.1212896,1.12193545,1.1225813,1.12322715,1.123873
RX0,18,201506010000Z,201506011800Z,0.111111,0.111111,0.133968,0.09264,0.0051,0.006018,0.054383,0.945489,0.002777,0.001286,0.000903,0.000575,0.012982,0.003628,0.004281,0.035784,0.822181,0.001904,0.001206,0.000601,0.000488,0.008643,0.000959,0.001132,0.012118,0.08034,0.000569,5.2e-05,0.000197,5.7e-05,0.002827,0.000513,0.000605,0.006481,0.042968,0.000304,2.8e-05,0.000105,3e-05,0.001512,0.997654,13823.853884,1.110956,1.1665038,1.2220516,1.2775994,1.3331472,1.388695,1.4442428,1.4997906,1.5553384,1.6108862,1.666434,1.7219818,1.7775296,1.8330774,1.8886252,1.944173,1.9997208,2.0552686,2.1108164,2.1663642,2.221912
