id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs_number
RX0,RX0,32.885,-115.358,RX,1.0,201506010000Z,10.0,CA,USA,06025,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,1.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48544490131,0.430478521927,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,287745.186989,0.045326999999999985,0.053483,0.4821850000000001,8.461275000000002,0.024659000000000004,0.011543999999999997,0.008010999999999997,0.005136000000000002,0.11514500000000001,Urban,0.0,0
RX56,RX56,46.375,-119.577,RX,1.0,201506010000Z,10.0,WA,USA,53005,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,1.57,10.36,0.0,0.0,0.36,10.0,12.0,12.0,22.0,130.0,150.0,3.02107117218,0.185824387066,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,192480.53688400003,0.025085,0.029603,0.255955,5.2427269999999995,0.013373,0.007475999999999999,0.004279,0.0031439999999999997,0.061499000000000005,Sagebrush shrubland,0.0,56
WF0,WF0,32.885,-115.358,WF,1.0,201506010000Z,10.0,CA,USA,06025,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,1.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.92073193896,2.29908848923,0.899519375083,2.6091,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,307910.505301,0.08897699999999999,0.10498599999999998,1.0248100000000002,12.569773999999999,0.05033200000000001,0.014808999999999992,0.01684200000000001,0.00794299999999999,0.2420170000000001,Urban,0.0,0
WF56,WF56,46.375,-119.577,WF,1.0,201506010000Z,10.0,WA,USA,53005,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,1.57,10.36,0.0,0.0,0.36,7.0,8.0,9.0,12.0,80.0,40.0,3.02423218702,0.185990756267,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,170841.76849000002,0.025115999999999996,0.029625,0.25621900000000003,5.248165999999999,0.013391,0.007489999999999999,0.004285999999999999,0.003147999999999999,0.06156300000000001,Sagebrush shrubland,0.0,56
