id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs_number
RX14,RXFires,34.29,-117.244,RX,100.0,201608010000Z,10.0,CA,USA,06071,2810015000,0.25,0.5,0.9,1.25,0.0,0.0,0.1,0.08,0.0,0.5,0.02,10.0,12.0,12.0,22.0,130.0,150.0,2.26740856821,0.48423758836,0.143683234935,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,813536320.9790009,2.6940689999999985,3.1790009999999995,29.461705999999992,461.44795,1.4852130000000001,0.6056759999999998,0.48749800000000004,0.2836880000000001,7.007798999999999,Black oak woodland,19.63,14
RX143,RXFires,46.428,-87.935,RX,100.0,201608010000Z,10.0,MI,USA,26103,2810015000,0.4,0.6,1.3,2.0,2.0,0.0,1.76,0.43,0.3,2.0,0.07,10.0,12.0,12.0,22.0,130.0,150.0,9.50955064691,8.61020269204,8.76843874256,15.9408388322,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3987191896.9889207,35.768444999999986,42.206766,432.69751000000014,3984.8600100000003,20.747084,3.876089,7.062291999999999,2.631583,101.52046599999996,Trembling aspen - Paper birch - White spruce - Balsam fir forest,25.29,143
RX15,RXFires,35.732,-118.595,RX,100.0,201608010000Z,10.0,CA,USA,06029,2810015000,0.08,0.7,0.23,1.75,5.0,6.0,3.38,0.03,4.5,4.5,0.02,10.0,12.0,12.0,22.0,130.0,150.0,12.5067850491,15.6171014013,37.2279462328,45.9555867702,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5825079084.5307255,96.74787100000002,114.16248799999997,1197.0337209999993,9404.128731999997,56.77737899999999,7.811375999999998,19.480886000000005,6.3898129999999975,280.03777900000006,Jeffrey pine - Red fir - White fir / Greenleaf manzanita - Snowbrush forest,14.38,15
RX154,RXFires,37.704,-94.098,RX,100.0,201608010000Z,10.0,MO,USA,29217,2810015000,0.2,0.5,0.5,1.0,0.5,0.0,0.3,0.18,0.0,0.4,0.12,10.0,12.0,12.0,22.0,130.0,150.0,2.41223947772,0.516278441374,0.154706245494,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,865582178.1847069,2.871052000000001,3.3878420000000005,31.405493000000007,491.333382,1.5829880000000003,0.6446240000000001,0.519649,0.3020979999999999,7.469867000000001,Bur oak savanna,13.51,154
RX157,RXFires,31.478,-93.96,RX,100.0,201608010000Z,10.0,TX,USA,48403,2810015000,1.0,1.3,1.3,0.7,0.7,0.7,2.89,0.08,0.9,1.0,0.03,10.0,12.0,12.0,22.0,130.0,150.0,6.0731858333,0.869066538035,0.439169050373,0.000306058808745,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2147621447.0770817,6.594201000000001,7.781147000000002,71.05698199999999,1183.894229,3.6091800000000003,1.5883360000000002,1.1782549999999998,0.7232060000000002,16.937309000000003,Loblolly pine - Shortleaf pine - Mixed hardwoods forest,12.17,157
RX16,RXFires,39.655,-121.356,RX,100.0,201608010000Z,10.0,CA,USA,06007,2810015000,0.3,1.4,1.8,0.8,2.5,0.0,2.43,0.14,3.2,1.0,0.06,10.0,12.0,12.0,22.0,130.0,150.0,5.86743756849,1.90108027421,1.86122191017,0.00106081447066,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2158409361.588775,10.516499999999997,12.40947,121.02436200000004,1491.0261990000001,5.946611000000002,1.7608600000000008,1.988455,0.9429839999999999,28.58396499999999,Jeffrey pine - Ponderosa pine - Douglas-fir - Black oak forest,8.33,16
RX161,RXFires,31.487,-93.868,RX,100.0,201608010000Z,10.0,TX,USA,48403,2810015000,1.2,0.84,0.25,0.5,0.0,0.0,2.0,0.09,1.0,1.0,0.02,10.0,12.0,12.0,22.0,130.0,150.0,3.52235095457,0.397336407411,0.199929859981,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1238147282.8002388,3.556306999999999,4.196439000000001,37.82331200000001,664.1735460000001,1.934126,0.9065680000000002,0.6283630000000003,0.40364200000000006,9.032715,Loblolly pine - Slash pine forest,3.17,161
RX166,RXFires,33.312,-79.361,RX,100.0,201608010000Z,10.0,SC,USA,45043,2810015000,0.2,0.5,0.3,0.5,0.2,0.0,6.39,0.17,0.0,1.6,0.04,10.0,12.0,12.0,22.0,130.0,150.0,11.6466346142,0.818269257005,0.0264930143872,0.00075803653458,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,4058274230.043935,9.883579,11.662623999999997,101.37073899999999,2039.0126439999997,5.2825250000000015,2.895184,1.6931270000000005,1.2241430000000002,24.338672000000003,Longleaf pine / Three-awned grass - Pitcher plant savanna,5.1,166
RX17,RXFires,39.566,-120.524,RX,100.0,201608010000Z,10.0,CA,USA,06091,2810015000,0.9,3.1,3.0,1.0,1.0,1.0,0.0,0.04,1.8,4.6,0.02,10.0,12.0,12.0,22.0,130.0,150.0,11.5150692507,19.0619453468,33.1200368515,50.222933005,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5749889245.948012,94.95053800000001,112.04162699999999,1176.3276319999995,9150.454145999996,55.76051599999998,7.51267,19.140738,6.229260000000003,275.1480549999999,Red fir forest,24.97,17
RX170,RXFires,34.448,-77.682,RX,100.0,201608010000Z,10.0,NC,USA,37141,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,5.99,0.08,0.0,10.5,0.02,10.0,12.0,12.0,22.0,130.0,150.0,11.6664678293,18.5908263816,63.02408,81.1801,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,6062269778.44744,143.813609,169.700051,1793.332706,13258.921225000004,84.74409899999999,10.210901999999997,29.156263000000003,9.116738000000003,419.12130599999983,Pond pine / Little gallberry - Fetterbush shrubland,0.85,170
RX173,RXFires,26.837,-98.587,RX,100.0,201608010000Z,10.0,TX,USA,48247,2810015000,0.2,0.2,0.5,0.0,0.0,0.0,0.36,0.14,0.0,0.0,0.06,10.0,12.0,12.0,22.0,130.0,150.0,1.15677084244,0.0863500633735,0.010055,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,403633029.220662,1.0024009999999997,1.1828289999999995,10.330416,204.25666099999992,0.536982,0.2886879999999999,0.17242200000000002,0.12280500000000003,2.478519999999999,Live oak / Sea oats savanna,1.47,173
RX175,RXFires,29.857,-89.525,RX,100.0,201608010000Z,10.0,LA,USA,22087,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,12.5,1.4,10.0,12.0,12.0,22.0,130.0,150.0,4.33162,11.97706,41.69632,53.6204,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2916730572.9682655,92.14414799999999,108.73009899999997,1155.3634200000001,8168.363019999999,54.45413399999998,5.906567000000002,18.771014999999995,5.668062,269.8333619999999,Smooth cordgrass - Black needlerush grassland,0.0,175
RX180,RXFires,32.594,-89.059,RX,100.0,201608010000Z,10.0,MS,USA,28099,2810015000,0.4,0.7,1.4,1.8,1.8,0.0,0.6,0.19,1.2,2.0,0.06,10.0,12.0,12.0,22.0,130.0,150.0,4.99633812591,1.06283501383,0.679510990194,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1792731145.9705398,6.530660000000001,7.706171999999999,72.42645599999999,1066.5873060000006,3.6252560000000007,1.367072,1.1960629999999992,0.6601239999999999,17.193418999999995,Red maple - Oak - Hickory - Sweetgum forest,12.15,180
RX184,RXFires,29.244,-81.764,RX,100.0,201608010000Z,10.0,FL,USA,12083,2810015000,0.1,0.5,1.0,0.8,0.0,0.0,2.1,0.12,0.2,1.25,0.08,10.0,12.0,12.0,22.0,130.0,150.0,1.97252704191,0.179651795169,0.0617969570402,0.000115591881711,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,690435853.9237399,1.8371600000000001,2.1678470000000005,19.230833999999998,359.0085920000001,0.99152,0.499253,0.32022799999999996,0.21694700000000008,4.603283999999999,Longleaf pine / Turkey oak forest,16.25,184
RX185,RXFires,30.619,-83.96,RX,100.0,201608010000Z,10.0,FL,USA,12065,2810015000,0.1,0.2,0.2,0.1,0.0,0.0,0.24,0.12,0.0,0.4,0.08,10.0,12.0,12.0,22.0,130.0,150.0,0.84882493525,0.0624821966304,0.00734966670189,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,296122230.63375807,0.7340360000000002,0.8661610000000002,7.561245999999998,149.75455500000004,0.393131,0.21175500000000005,0.126207,0.09002900000000003,1.814251,Longleaf pine / Turkey oak forest with prescribed fire,4.65,185
RX186,RXFires,33.029,-82.326,RX,100.0,201608010000Z,10.0,GA,USA,13163,2810015000,0.2,0.5,0.14,0.3,0.5,0.0,0.58,0.06,0.2,0.75,0.04,10.0,12.0,12.0,22.0,130.0,150.0,1.7657807573,0.337662901081,0.294404610526,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,630913389.7148609,2.3347740000000003,2.7550390000000013,25.934425,379.187761,1.2970819999999998,0.48460200000000003,0.4281889999999998,0.23487200000000005,6.155237,Turkey oak - Bluejack oak forest,12.87,186
RX191,RXFires,26.874,-81.766,RX,100.0,201608010000Z,10.0,FL,USA,12015,2810015000,0.08,0.35,0.4,1.0,0.0,0.0,4.86,0.16,0.0,0.4,0.04,10.0,12.0,12.0,22.0,130.0,150.0,6.95899243316,0.462087377634,0.0083928461189,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2423852271.66337,5.848589000000002,6.901327000000001,59.85052,1213.5606300000006,3.1225640000000006,1.7267909999999997,0.9999759999999999,0.728088,14.374719,Longleaf pine - Slash pine / Gallberry forest,1.99,191
RX196,RXFires,34.723,-98.536,RX,100.0,201608010000Z,10.0,OK,USA,40031,2810015000,0.3,0.56,0.15,0.5,0.0,0.0,1.77,0.0,1.5,0.2,0.1,10.0,12.0,12.0,22.0,130.0,150.0,1.89990861849,0.428252091138,0.431734002568,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,683965340.175665,2.810569000000001,3.3164759999999993,31.674876000000005,432.98870400000004,1.5726839999999997,0.5377030000000002,0.5219149999999999,0.27030100000000007,7.502543999999998,Loblolly pine / Bluestem forest,0.32,196
RX2,RXFires,47.0,-122.588,RX,100.0,201608010000Z,10.0,WA,USA,53053,2810015000,1.0,2.0,4.0,2.0,3.0,6.0,3.29,0.13,8.0,3.0,0.03,10.0,12.0,12.0,22.0,130.0,150.0,12.5659797236,9.40524533809,16.4139117441,16.8145013983,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5134901237.270573,51.980658000000005,61.337182999999996,631.3487779999999,5660.627085999999,30.213402,5.379347000000001,10.299225,3.7552689999999984,148.05133900000004,Western hemlock - Western redcedar - Douglas-fir forest,20.96,2
RX203,RXFires,25.478,-80.93,RX,100.0,201608010000Z,10.0,FL,USA,12087,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.5,0.9,10.0,12.0,12.0,22.0,130.0,150.0,2.92647767621,0.170597509274,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1017910442.295831,2.414211,2.8487730000000004,24.596695,506.5462349999999,1.286261,0.7236980000000001,0.41123499999999996,0.3035129999999999,5.911478,Sawgrass - Muhlenbergia grassland,0.0,203
RX208,RXFires,48.044,-116.151,RX,100.0,201608010000Z,10.0,ID,USA,16017,2810015000,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3.0,2.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,10.5184157713,4.66497846374,3.21838787849,0.00162055448621,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3966609654.5526175,20.74748499999999,24.48202500000001,240.8954189999999,2831.63385,11.784562,3.260086,3.9531899999999998,1.8021039999999997,56.82716900000002,Grand fir - Douglas-fir forest,11.21,208
RX21,RXFires,40.926,-106.375,RX,100.0,201608010000Z,10.0,CO,USA,08057,2810015000,0.2,1.0,2.5,8.0,0.5,0.0,0.0,0.01,0.9,1.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,7.06628562888,2.72257115848,1.2742614782,8.67070793449e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2629508911.695561,11.783250000000002,13.904232,134.60954100000006,1721.8001610000001,6.638327000000001,2.072482000000001,2.2138740000000006,1.0836820000000007,31.824376000000004,Lodgepole pine early seral forest,0.63,21
RX210,RXFires,39.976,-119.675,RX,100.0,201608010000Z,10.0,NV,USA,32031,2810015000,0.2,0.4,1.0,0.3,0.0,0.0,0.54,0.09,0.4,0.2,0.01,10.0,12.0,12.0,22.0,130.0,150.0,2.18871337934,0.353210645477,0.251140132523,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,777055791.9153401,2.596856,3.064289000000002,28.392343,445.121829,1.4314680000000002,0.5844519999999999,0.4698169999999999,0.273622,6.75365,Pinyon - Juniper forest,1.28,210
RX211,RXFires,42.332,-105.352,RX,100.0,201608010000Z,10.0,WY,USA,56001,2810015000,0.1,0.5,0.9,0.4,1.2,0.0,0.1,0.09,0.7,0.5,0.02,10.0,12.0,12.0,22.0,130.0,150.0,2.08453297115,0.677212413941,0.513919096276,0.000129821196815,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,766538078.7100531,3.4951900000000014,4.124325999999999,39.951567000000026,509.53161200000017,1.9696629999999993,0.6124270000000002,0.657015,0.32080899999999996,9.444598,Interior ponderosa pine forest,7.24,211
RX216,RXFires,40.027,-111.3,RX,100.0,201608010000Z,10.0,UT,USA,49049,2810015000,1.0,1.1,1.9,1.9,0.0,0.0,0.32,0.1,0.0,1.5,0.05,10.0,12.0,12.0,22.0,130.0,150.0,5.64959414025,0.935298305225,0.23926356731,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2006927526.289532,6.064838000000001,7.156505000000001,65.22378699999999,1095.50551,3.3162599999999998,1.4737629999999997,1.0818329999999996,0.6686749999999999,15.551318000000002,Gambel oak - bigtooth maple forest,18.44,216
RX22,RXFires,43.235,-110.279,RX,100.0,201608010000Z,10.0,WY,USA,56035,2810015000,0.4,2.2,2.8,8.3,0.7,0.5,0.0,0.14,1.8,2.0,0.06,10.0,12.0,12.0,22.0,130.0,150.0,9.43226197069,3.30771839999,1.76125809114,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3483896644.9774704,15.285612999999998,18.037026000000008,174.08401800000007,2261.200575,8.598196999999997,2.742228,2.864298,1.420428,41.174244000000016,Lodgepole pine forest,4.13,22
RX224,RXFires,42.286,-112.888,RX,100.0,201608010000Z,10.0,ID,USA,16071,2810015000,0.2,0.6,1.8,5.9,1.9,0.0,0.42,0.89,3.7,0.9,0.16,10.0,12.0,12.0,22.0,130.0,150.0,7.50176859579,3.23840907853,2.56789155404,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2824261436.158325,15.101147999999998,17.819355000000005,175.647689,2044.9913490000004,8.585139999999994,2.3417020000000006,2.881760999999999,1.3031800000000004,41.42536599999998,Trembling aspen forest,21.09,224
RX226,RXFires,39.072,-114.337,RX,100.0,201608010000Z,10.0,NV,USA,32033,2810015000,0.6,0.9,1.2,7.1,0.0,0.0,0.04,0.07,1.5,1.8,0.01,10.0,12.0,12.0,22.0,130.0,150.0,7.0724173671,2.59817629666,1.40237572513,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2622330976.947315,11.793049999999997,13.915809,134.72106700000003,1723.2591719999996,6.643844,2.0742579999999995,2.2157059999999995,1.084601,31.850765999999997,White fir - Gambel oak forest,17.94,226
RX232,RXFires,28.635,-98.613,RX,100.0,201608010000Z,10.0,TX,USA,48013,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.4,0.0,0.0,0.1,10.0,12.0,12.0,22.0,130.0,150.0,1.05571278495,0.0573242279121,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,366935962.34036404,0.863898,1.0194069999999997,8.784499,182.146483,0.4598480000000001,0.260689,0.146911,0.109082,2.111859,Mesquite savanna,0.21,232
RX235,RXFires,43.978,-115.517,RX,100.0,201608010000Z,10.0,ID,USA,16015,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,10.0,12.0,12.0,22.0,130.0,150.0,1.77097499007,0.0932092100036,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,615337183.795563,1.444292,1.7042639999999998,14.674093,305.142198,0.7684899999999998,0.43704100000000007,0.24544,0.18269099999999996,3.5281970000000005,Idaho fescue - Bluebunch wheatgrass grassland,0.0,235
RX236,RXFires,39.452,-102.188,RX,100.0,201608010000Z,10.0,CO,USA,08063,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.0,1.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,0.180705705288,0.0106554939566,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,62865065.135093994,0.14927500000000002,0.176143,1.5213510000000001,31.295367000000002,0.079545,0.044697,0.025433000000000004,0.018756000000000002,0.365618,Tobosa - Grama grassland,0.0,236
RX237,RXFires,48.094,-120.895,RX,100.0,201608010000Z,10.0,WA,USA,53007,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.06,0.0,1.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,3.69051262725,0.199552600091,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1282580977.1637876,3.0185860000000004,3.561934,30.690858,636.622625,1.606696,0.911223,0.51328,0.381229,7.378424,Vaccinium - Heather shrubland,0.0,237
RX238,RXFires,42.946,-122.186,RX,100.0,201608010000Z,10.0,OR,USA,41035,2810015000,0.2,0.2,0.4,0.2,6.0,2.5,0.16,0.08,24.5,2.0,0.02,10.0,12.0,12.0,22.0,130.0,150.0,5.4758425962,6.99533126987,11.3298879043,0.0012328632428,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2531108523.83349,34.38915,40.57920399999999,423.40891399999987,3449.8529820000003,20.13015,2.9849470000000013,6.895004000000001,2.328041,99.115564,Pacific silver fir - Mountain hemlock forest,9.38,238
RX24,RXFires,43.952,-115.607,RX,100.0,201608010000Z,10.0,ID,USA,16015,2810015000,0.1,0.2,0.75,2.0,0.8,0.0,0.0,0.38,2.5,0.6,0.13,10.0,12.0,12.0,22.0,130.0,150.0,3.06160800223,1.69862217498,1.75011088539,0.000471411168704,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1187766406.210098,7.953076000000001,9.384630999999999,94.29923199999999,984.5287310000002,4.565799000000001,1.05341,1.5431649999999997,0.6373250000000001,22.182969,Pacific ponderosa pine - Douglas-fir forest,5.72,24
RX25,RXFires,33.609,-105.19,RX,100.0,201608010000Z,10.0,NM,USA,35027,2810015000,0.3,0.5,1.2,1.0,1.0,0.0,0.23,0.03,0.0,1.1,0.02,10.0,12.0,12.0,22.0,130.0,150.0,1.62485597937,0.323062589176,0.121325352609,0.000136777776272,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,581258900.0917649,1.9211920000000002,2.2670080000000006,20.99367800000001,329.891028,1.0587319999999998,0.43352500000000016,0.34741800000000006,0.20273600000000003,4.994115000000002,Pinyon - Juniper forest,9.69,25
RX264,RXFires,34.715,-98.714,RX,100.0,201608010000Z,10.0,OK,USA,40031,2810015000,0.3,0.7,1.0,0.0,0.0,0.0,1.07,0.65,0.0,0.4,0.6,10.0,12.0,12.0,22.0,130.0,150.0,3.80063052266,0.267369671951,0.02011,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1324980251.23337,3.2448579999999994,3.8289359999999992,33.32732799999999,667.0264329999999,1.7354479999999999,0.9458479999999999,0.556524,0.40063099999999985,8.000078999999996,Post oak - Blackjack oak forest,10.51,264
RX266,RXFires,37.48,-89.507,RX,100.0,201608010000Z,10.0,MO,USA,17181,2810015000,0.5,1.0,1.0,3.0,2.0,0.2,0.34,0.26,1.7,1.0,0.09,10.0,12.0,12.0,22.0,130.0,150.0,5.13841147415,1.89019897476,1.3174199994,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1906841308.0251267,9.066868999999997,10.698901999999999,104.181015,1293.7923620000008,5.122926999999998,1.5342639999999996,1.712065,0.8173870000000005,24.611002000000003,Sugar maple - Basswood forest,19.5,266
RX268,RXFires,41.886,-72.563,RX,100.0,201608010000Z,10.0,CT,USA,09003,2810015000,0.5,1.0,1.0,1.5,5.0,0.2,0.12,0.08,1.7,1.5,0.03,10.0,12.0,12.0,22.0,130.0,150.0,6.56254396707,4.32373816108,2.04651025945,2.96975623375,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2591149993.380868,15.358823000000001,18.123411000000008,180.79758400000003,1968.9007330000004,8.78492,2.1658039999999996,2.9615050000000003,1.2666040000000003,42.571655,American beech - Yellow birch - Sugar maple - Eastern hemlock forest,17.43,268
RX269,RXFires,37.807,-81.666,RX,100.0,201608010000Z,10.0,WV,USA,54045,2810015000,1.0,1.0,2.0,3.0,2.0,0.5,0.34,0.43,2.8,2.0,0.07,10.0,12.0,12.0,22.0,130.0,150.0,9.03828734807,3.91833953908,2.37563881737,1.76586753497,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3400143093.612481,17.032120999999993,20.097911,196.94320199999999,2366.51561,9.654097000000002,2.7578840000000002,3.233718000000001,1.5016260000000001,46.484712999999985,Sugar maple - Yellow poplar - American beech - Oak forest,36.07,269
RX27,RXFires,34.647,-111.287,RX,100.0,201608010000Z,10.0,AZ,USA,04005,2810015000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,10.0,12.0,12.0,22.0,130.0,150.0,1.99670105409,1.69476306939,3.1409848353,1.56739547348e-06,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,839973141.7634631,9.47541,11.180981999999998,115.67965899999997,1001.2943720000002,5.522193999999999,0.9211360000000004,1.8858370000000004,0.6683420000000001,27.10888199999999,Ponderosa pine - Two-needle pine - Juniper forest,3.5,27
RX273,RXFires,38.36,-112.486,RX,100.0,201608010000Z,10.0,UT,USA,49001,2810015000,0.25,1.5,3.0,5.0,4.5,0.0,0.06,0.07,2.5,1.6,0.0,10.0,12.0,12.0,22.0,130.0,150.0,7.97033531214,3.28140434661,2.19270487771,0.000166056444951,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2985365706.582674,14.892278,17.572890000000005,172.063726,2076.2250830000003,8.437816999999999,2.4250679999999996,2.8255140000000005,1.31669,40.616729000000014,Engelmann spruce - Douglas-fir - White fir - Interior ponderosa pine forest,10.28,273
RX275,RXFires,32.956,-84.157,RX,100.0,201608010000Z,10.0,GA,USA,13293,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3571123882.860169,9.409155,11.102801000000005,98.26560099999998,1850.3596879999998,5.072541999999999,2.5796560000000004,1.6368529999999997,1.1172809999999993,23.529804,Chestnut oak - White oak - Red oak forest,13.68,275
RX276,RXFires,31.745,-86.814,RX,100.0,201608010000Z,10.0,AL,USA,01013,2810015000,0.5,0.5,1.0,3.0,1.0,0.5,0.69,0.09,0.0,0.75,0.02,10.0,12.0,12.0,22.0,130.0,150.0,3.58640935756,0.584843248961,0.219030109127,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1273523594.972979,3.9464370000000004,4.656793999999999,42.622880999999985,703.5130539999997,2.1623969999999986,0.9408140000000003,0.70653,0.4301620000000001,10.156358999999997,Oak - Pine - Magnolia forest,19.54,276
RX279,RXFires,46.626,-85.123,RX,100.0,201608010000Z,10.0,MI,USA,26033,2810015000,0.4,1.0,2.0,4.0,2.0,0.0,1.13,0.02,3.0,24.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,24.9403110048,117.104268246,220.942837251,342.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,19238429975.40776,578.9184790000003,683.1238040000003,7263.444808,51083.269686,342.23516600000005,36.64953700000001,117.99871499999998,35.48567499999999,1696.2314800000004,Black spruce - Northern white cedar - Larch forest,5.81,279
RX28,RXFires,43.776,-121.445,RX,100.0,201608010000Z,10.0,OR,USA,41017,2810015000,0.05,0.1,0.2,0.3,0.5,0.0,1.58,0.72,3.5,0.4,0.08,10.0,12.0,12.0,22.0,130.0,150.0,1.66420673111,0.96404088653,1.44303992249,2.16621873652e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,652277310.5495669,5.2053519999999995,6.142316000000001,62.40467500000001,609.061398,3.005309,0.6207769999999999,1.0197409999999998,0.398413,14.658772999999998,Ponderosa pine savanna,1.83,28
RX281,RXFires,34.204,-93.929,RX,100.0,201608010000Z,10.0,AR,USA,05061,2810015000,0.6,0.9,2.3,3.8,6.1,0.0,0.38,0.01,1.1,1.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,4.92510004291,1.69348876677,0.913374771041,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1817133646.4420362,7.915096000000001,9.339815999999999,90.06043700000001,1175.138316,4.450214000000002,1.4282409999999999,1.4819980000000004,0.7377730000000003,21.30371200000001,Shortleaf pine - Post oak - Black oak forest,9.47,281
RX283,RXFires,31.157,-92.825,RX,100.0,201608010000Z,10.0,LA,USA,22115,2810015000,0.1,0.2,1.5,1.5,1.5,0.0,1.9,0.01,1.0,1.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,4.19817649732,0.755319465083,0.532148604253,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1496133671.818687,5.194025000000002,6.128945999999999,57.15017400000001,871.6287990000003,2.872062,1.1326619999999996,0.9448349999999998,0.5373799999999999,13.582018000000003,Willow oak - Laurel oak - Water oak forest,23.15,283
