id,event_name,total_area,total_heat,total_pm25,total_pm10,total_pm,total_co,total_co2,total_ch4,total_nmhc,total_nox,total_nh3,total_so2,total_voc,total_bc,total_h2,total_nmoc,total_no,total_no2,total_oc,total_tpc,total_tpm
SF11E158405,"Unnamed fire in Fresno County, California",413.99999897178833,28014091533.38061,452.190564,533.5848959999998,0,5519.650746000001,47829.56485599997,263.51136499999996,0,44.04712500000001,89.98435600000002,31.91895300000001,1293.5257339999991,0,0,0,0,0,0,0,0
SF11E179644,"Unnamed fire in Mineral County, Montana",1011.999997486593,14040871903.799734,82.82772299999999,97.73667900000001,0,982.1772439999999,10248.615749999999,47.55303099999999,0,10.961480999999997,16.072677,6.634882000000001,231.044592,0,0,0,0,0,0,0,0
SF11E179773,"Unnamed fire in Lincoln County, Montana",91.99999977150841,764635795.428216,6.155384000000002,7.2633459999999985,0,72.92468599999998,765.0494520000002,3.532285999999999,0,0.8212539999999998,1.193512,0.49488199999999993,17.156643999999996,0,0,0,0,0,0,0,0
SF11E181228,"Unnamed fire in Sanders County, Montana",1011.9999974865927,11520681862.648968,82.82772299999999,97.73668,0,982.1772379999998,10248.615749000002,47.55303100000002,0,10.961470999999998,16.072685999999997,6.634862,231.044602,0,0,0,0,0,0,0,0
SF11E181980,"Unnamed fire in Karnes County, Texas",99.9999997516396,1279109498.986029,3.0385669999999996,3.585512,0,30.970729000000002,636.881806,1.6192250000000004,0,0.909563,0.517769,0.38165000000000004,7.442922,0,0,0,0,0,0,0,0
SF11E183716,"Unnamed fire in Shoshone County, Idaho",1563.999996115644,46355325125.37395,375.380824,442.94931899999983,0,4476.574552000001,45144.111837000004,216.13934999999998,0,47.14342099999999,73.20147599999997,29.379141999999995,1052.2703029999996,0,0,0,0,0,0,0,0
SF11E184042,"Unnamed fire in Okmulgee County, Oklahoma",99.9999997516396,1614613483.2016242,4.886325999999999,5.765868,0,52.45579699999999,887.464223,2.669522999999999,0,1.1967870000000003,0.8702739999999998,0.5413000000000001,12.510257000000001,0,0,0,0,0,0,0,0
SF11E184081,"Unnamed fire in Pend Oreille County, Washington",45.999999885754214,1517446650.55631,9.543842000000001,11.261729000000003,0,110.811894,1302.5515680000005,5.4208940000000005,0,1.499639,1.8184750000000007,0.8289730000000003,26.140500000000003,0,0,0,0,0,0,0,0
SF11E184134,"Unnamed fire in Division No.  6, Sk, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E185444,"Unnamed fire in Division No. 13, Ab, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E185495,"Unnamed fire in Division No.  5, Sk, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E185519,"Unnamed fire in Mcpherson County, Kansas",199.9999995032792,3229226966.4032483,9.772651999999997,11.531736,0,104.91159399999998,1774.928446,5.339045999999998,0,2.3935740000000005,1.7405479999999995,1.0826000000000002,25.020514000000002,0,0,0,0,0,0,0,0
SF11E185551,"Unnamed fire in Division No.  6, Sk, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E185577,"Unnamed fire in Division No. 17, Ab, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E186914,"Unnamed fire in Yakima County, Washington",45.99999988575422,1517446650.55631,9.543842000000001,11.261729000000003,0,110.811894,1302.5515680000005,5.4208940000000005,0,1.499639,1.8184750000000007,0.8289730000000003,26.140500000000003,0,0,0,0,0,0,0,0
SF11E186934,"Unnamed fire in Bulkley-nechako Regional District, Bc, Canada",199.99999950327918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E186943,"Unnamed fire in Fraser-fort George Regional District, Bc, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E186961,"Unnamed fire in Iberville County, Louisiana",99.9999997516396,1570210883.0850549,4.530089,5.345512000000001,0,48.189126,845.5723510000001,2.4639460000000004,0,1.153899,0.8005550000000003,0.5139239999999999,11.507897000000002,0,0,0,0,0,0,0,0
SF11E186978,"Unnamed fire in Fraser-fort George Regional District, Bc, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E186983,"Unnamed fire in Newton County, Texas",139.99999965229543,2104621643.905883,7.271639000000002,8.580532000000002,0,80.01023799999999,1220.2803169999995,4.0208889999999995,0,1.585732,1.3227730000000004,0.7523359999999999,19.014829000000006,0,0,0,0,0,0,0,0
SF11E187000,"Unnamed fire in Division No.  4, Mb, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E187016,"Unnamed fire in Division No.  5, Sk, Canada",199.9999995032792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E187023,"Unnamed fire in Phillips County, Arkansas",99.9999997516396,1570210883.0850549,4.530089,5.345512000000001,0,48.189126,845.5723510000001,2.4639460000000004,0,1.153899,0.8005550000000003,0.5139239999999999,11.507897000000002,0,0,0,0,0,0,0,0
SF11E187036,"Unnamed fire in Freestone County, Texas",199.9999995032792,2898779993.9054813,9.685937000000001,11.429412999999997,0,106.884683,1609.4683259999997,5.363557000000001,0,2.081169000000001,1.766345,0.9936660000000002,25.391286,0,0,0,0,0,0,0,0
SF11E187047,"Unnamed fire in Division No.  4, Mb, Canada",199.9999995032792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E187085,"Unnamed fire in Division No.  4, Mb, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E187114,"Unnamed fire in Division No.  5, Sk, Canada",199.9999995032792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E188398,"Unnamed fire in Division No. 17, Ab, Canada",99.9999997516396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF11E188408,"Unnamed fire in Lafayette County, Arkansas",199.9999995032792,3140421766.1701097,9.060178,10.691024000000002,0,96.378252,1691.1447020000003,4.927892000000001,0,2.307798,1.6011100000000007,1.0278479999999999,23.015794000000003,0,0,0,0,0,0,0,0
SF11E188432,"Unnamed fire in Dale County, Alabama",279.99999930459086,4083156761.6963816,9.957656999999998,11.750029000000001,0,105.90526000000001,1859.685925,5.415551000000001,0,2.5383880000000003,1.7594149999999997,1.1301970000000001,25.291603,0,0,0,0,0,0,0,0
