id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs_number,timezone
20170903_f1,20170903_f1,34.2058915371,-118.282328875,WF,2000.0,201709030000-07:00,10.0,CA,USA,06037,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,4.52,0.0,0.0,0.1,0.0,7.0,8.0,9.0,12.0,80.0,40.0,11.5099525264,0.83819064081,0.009805,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,187551450018.04688,195.79265499999997,231.03533699999997,2009.1911009999997,40338.591462,104.67208100000002,57.248126000000006,33.55549499999999,24.221577999999997,482.36027700000005,Scrub oak - Chaparral shrubland,0.0,44,-8.0
20170903_f10,20170903_f10,42.3280771559,-124.174288759,WF,414.0,201709030000-07:00,10.0,OR,USA,41015,2810001000,1.0,2.0,2.0,3.0,3.0,7.0,0.63,0.16,0.0,0.8,0.04,7.0,8.0,9.0,12.0,80.0,40.0,21.2233629959,5.2315033373,2.89377173086,0.102429390589,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,40058841705.23905,119.913292,141.497696,1337.6837870000002,19181.174786000007,66.75893200000002,24.317655000000002,22.072654999999994,11.90732,317.294488,Douglas-fir - Madrone / Tanoak forest,18.8,38,-8.0
20170903_f100,20170903_f100,35.8165002541,-95.5159999799,WF,200.0,201709030000-05:00,10.0,OK,USA,40145,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,2548806996.400205,9.990270000000004,11.788502000000001,107.52714399999998,1800.040784,5.4648530000000015,2.4188500000000004,1.7832830000000002,1.0990620000000002,25.634701000000003,Default Unknown Fuel Type,0.0,0,-6.0
20170903_f101,20170903_f101,35.9839999954,-91.8629999972,WF,122.0,201709030000-05:00,10.0,AR,USA,05065,2810001000,1.0,1.4,1.5,5.0,4.0,0.0,0.38,0.01,1.0,2.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,17.2344451251,10.8138649594,11.927464581,17.8271844657,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6145117774.364045,61.451477,72.51274200000002,733.9326489999999,7333.683021000001,35.41014300000001,7.607484,11.99898,4.779503000000001,172.48536000000001,White oak - Northern red oak forest,14.44,90,-6.0
20170903_f102,20170903_f102,36.1189999659,-118.767000021,WF,150.0,201709030000-07:00,10.0,CA,USA,06107,2810001000,0.5,0.5,1.0,1.0,1.0,0.2,1.58,0.2,0.6,1.0,0.2,7.0,8.0,9.0,12.0,80.0,40.0,6.03521114176,1.65275667206,0.763773326837,0.719929727634,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,2397123942.666677,12.619217,14.890657,141.163423,1998.4060710000003,7.035131000000001,2.519909,2.3283750000000007,1.242411,33.470608000000006,Live oak - Blue oak woodland,1.21,36,-8.0
20170903_f103,20170903_f103,35.1899999715,-93.279999983,WF,122.0,201709030000-05:00,10.0,AR,USA,05149,2810001000,1.0,1.4,1.5,5.0,4.0,0.0,0.38,0.01,1.0,2.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,13.9197194653,3.6257716646,1.41513770545,1.54768,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,4384974994.29456,22.591464000000002,26.657933999999997,251.15308699999997,3658.261669,12.555882000000002,4.668069000000001,4.14618,2.266929,59.601331,White oak - Northern red oak forest,14.44,90,-6.0
20170903_f104,20170903_f104,35.2041227388,-93.2660333559,WF,610.0,201709030000-05:00,10.0,AR,USA,05149,2810001000,1.0,1.4,1.5,5.0,4.0,0.0,0.38,0.01,1.0,2.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,13.9197194653,3.6257716646,1.41513770545,1.54768,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,54342011396.47919,112.95734199999998,133.28966099999997,1255.7654209999996,18291.308311,62.779392,23.340351000000002,20.730881000000004,11.334667999999997,298.00662800000003,White oak - Northern red oak forest,14.44,90,-6.0
20170903_f105,20170903_f105,36.1999999656,-118.66000002,WF,150.0,201709030000-07:00,10.0,CA,USA,06107,2810001000,0.25,0.5,0.9,1.25,0.0,0.0,0.1,0.08,0.0,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,11.7942719333,1.16512999097,0.150224644381,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,4481452075.38524,16.160895000000004,19.069851,168.481676,3193.4107949999993,8.705094,4.460487000000001,2.807203,1.9271070000000001,40.35359799999999,Black oak woodland,19.63,14,-8.0
20170903_f106,20170903_f106,36.8299999652,-94.372999983,WF,100.0,201709030000-05:00,10.0,MO,USA,29145,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-6.0
20170903_f107,20170903_f107,37.2799999653,-97.6699999876,WF,100.0,201709030000-05:00,10.0,KS,USA,20191,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-6.0
