id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs_number,timezone
20170907_f1,20170907_f1,39.2023592605,-96.823984785,WF,600.0,201709070000-05:00,10.0,KS,USA,20161,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2.39,0.0,0.0,0.92,7.0,8.0,9.0,12.0,80.0,40.0,4.87931244221,0.330747146393,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,17674256920.562737,24.613415999999994,29.043845,251.898688,5106.094814999999,13.141662999999998,7.2649479999999995,4.2086570000000005,3.0635120000000002,60.49949700000001,Bluestem - Indian grass - Switchgrass grassland,0.64,131,-6.0
20170907_f10,20170907_f10,47.0320372566,-113.662505541,WF,414.0,201709070000-06:00,10.0,MT,USA,30063,2810001000,0.2,0.3,3.8,0.0,0.0,0.0,2.96,0.54,23.5,1.5,0.06,7.0,8.0,9.0,12.0,80.0,40.0,16.3613886866,11.0832634398,17.6147741289,4.41536222304,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,36389048525.13669,246.916497,291.3614759999999,2982.778611,27725.598562,143.116794,27.180077,48.69252100000002,18.281505,699.954828,Douglas-fir / Ceanothus forest,3.75,4,-7.0
20170907_f100,20170907_f100,32.5470000395,-94.0430000301,WF,210.0,201709070000-05:00,10.0,LA,USA,48203,2810001000,1.2,0.84,0.25,0.5,0.0,0.0,2.0,0.09,1.0,1.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,6.74755082331,0.745880598229,0.267206072819,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,3965653616.245376,13.854081999999998,16.347814999999994,146.442242,2633.976686000001,7.512274,3.622283,2.4350449999999997,1.597129,35.003733,Loblolly pine - Slash pine forest,3.17,161,-6.0
20170907_f101,20170907_f101,32.5519999976,-94.0639999981,WF,70.0,201709070000-05:00,10.0,TX,USA,48203,2810001000,1.2,0.84,0.25,0.5,0.0,0.0,2.0,0.09,1.0,1.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,6.74755082331,0.745880598229,0.267206072819,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1109943693.9170122,4.618030999999998,5.449275,48.81407799999999,877.99223,2.504092000000001,1.2074230000000001,0.8116880000000003,0.5323749999999998,11.667912999999999,Loblolly pine - Slash pine forest,3.17,161,-6.0
20170907_f102,20170907_f102,32.7069999765,-86.5789999788,WF,122.0,201709070000-05:00,10.0,AL,USA,01021,2810001000,0.4,0.7,1.4,1.8,1.8,0.0,0.6,0.19,1.2,2.0,0.06,7.0,8.0,9.0,12.0,80.0,40.0,11.7505585068,2.73808161824,1.12107446033,1.45664,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,3675793038.2350135,18.266993999999997,21.555066999999998,201.85827199999997,3020.843236999999,10.122256999999998,3.8967440000000004,3.335212999999999,1.8663019999999997,47.943587999999984,Red maple - Oak - Hickory - Sweetgum forest,12.15,180,-6.0
20170907_f103,20170907_f103,33.0689999766,-88.3689999799,WF,100.0,201709070000-05:00,10.0,MS,USA,28103,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.49737652765,0.454668999086,0.377699375083,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1103630092.0358207,4.658481,5.497014,49.78088200000001,857.887798,2.539376,1.163939,0.826452,0.522313,11.880187000000001,Default Unknown Fuel Type,0.0,0,-6.0
20170907_f104,20170907_f104,34.2009999776,-96.4389999879,WF,100.0,201709070000-05:00,10.0,OK,USA,40005,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-6.0
20170907_f105,20170907_f105,34.3989999775,-97.9039999898,WF,100.0,201709070000-05:00,10.0,OK,USA,40137,2810001000,0.3,0.7,1.0,0.0,0.0,0.0,1.07,0.65,0.0,0.4,0.6,7.0,8.0,9.0,12.0,80.0,40.0,9.53303740395,0.736664975939,0.0761304976,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,2326659462.2233973,8.291891000000001,9.784436999999997,85.52565099999998,1685.8939529999996,4.443685,2.3807940000000003,1.427271,1.0139039999999997,20.517065,Post oak - Blackjack oak forest,10.51,264,-6.0
20170907_f106,20170907_f106,32.5909999966,-85.3119999969,WF,122.0,201709070000-05:00,10.0,AL,USA,01081,2810001000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,7.0,8.0,9.0,12.0,80.0,40.0,17.7998531142,1.86201776777,0.770699080599,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,5392563297.437932,21.151177999999998,24.958375,223.40834899999996,4029.9043480000005,11.464970999999998,5.546881999999999,3.715243999999999,2.4429119999999993,53.406573,Chestnut oak - White oak - Red oak forest,13.68,275,-6.0
20170907_f107,20170907_f107,34.3749999771,-96.9279999885,WF,150.0,201709070000-05:00,10.0,OK,USA,40099,2810001000,0.4,0.2,0.0,0.0,0.0,0.0,0.27,2.1,0.0,0.0,0.9,7.0,8.0,9.0,12.0,80.0,40.0,4.36173040274,0.282764928614,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1644649262.3215375,5.468449000000002,6.452778000000001,55.888009,1138.4190449999999,2.917825,1.621828,0.9339630000000001,0.682747,13.425626999999997,Tall fescue - Foxtail - Purple bluestem grassland,0.54,133,-6.0
