id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs_number,timezone
20170911_f1,20170911_f1,42.9903030437,-122.223620429,WF,276.0,201709110000-07:00,10.0,OR,USA,41035,2810001000,0.2,0.2,0.4,0.2,6.0,2.5,0.16,0.08,24.5,2.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,11.8818187809,17.1986441554,23.811730098,18.0255331964,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,16407044474.76822,212.12922700000001,250.31249299999996,2613.779169,21178.078537999998,124.221785,18.213636,42.55991200000001,14.306284999999999,611.7986950000001,Pacific silver fir - Mountain hemlock forest,9.38,238,-8.0
20170911_f10,20170911_f10,48.0005112008,-112.990183034,WF,414.0,201709110000-06:00,10.0,MT,USA,30099,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,22.3092947139,13.9895871641,11.4259617425,3.78399884055,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,47258580527.8714,242.24095000000003,285.84433500000006,2874.0387210000004,29894.748301,139.113178,31.905234999999998,47.028408999999996,19.36293,676.0333639999999,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,70,-7.0
20170911_f100,20170911_f100,35.2219999957,-90.9419999972,WF,100.0,201709110000-05:00,10.0,AR,USA,05037,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.49737652765,0.454668999086,0.377699375083,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1103630092.0358207,4.658481,5.497014,49.78088200000001,857.887798,2.539376,1.163939,0.826452,0.522313,11.880187000000001,Default Unknown Fuel Type,0.0,0,-6.0
20170911_f101,20170911_f101,35.5079999696,-92.5709999818,WF,122.0,201709110000-05:00,10.0,AR,USA,05141,2810001000,1.0,1.4,1.5,5.0,4.0,0.0,0.38,0.01,1.0,2.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,17.2344451251,10.8138649594,11.927464581,17.8271844657,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,6145117774.364045,61.451477,72.51274200000002,733.9326489999999,7333.683021000001,35.41014300000001,7.607484,11.99898,4.779503000000001,172.48536000000001,White oak - Northern red oak forest,14.44,90,-6.0
20170911_f102,20170911_f102,35.5489999957,-92.6029999974,WF,122.0,201709110000-05:00,10.0,AR,USA,05141,2810001000,0.6,0.9,2.3,3.8,6.1,0.0,0.38,0.01,1.1,1.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,14.218742396,6.32403664727,2.63165530696,3.53172655832,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,4706091656.816553,30.800543,36.34464,354.1264380000001,4383.783794,17.408226999999997,5.190017,5.8190990000000005,2.770734,83.64935000000001,Shortleaf pine - Post oak - Black oak forest,9.47,281,-6.0
20170911_f103,20170911_f103,36.1789999699,-97.5519999882,WF,150.0,201709110000-05:00,10.0,OK,USA,40047,2810001000,0.3,0.7,1.0,0.0,0.0,0.0,1.07,0.65,0.0,0.4,0.6,7.0,8.0,9.0,12.0,80.0,40.0,9.87968329887,0.777304519819,0.0952404976,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,3736605658.337137,12.965438999999996,15.299211000000003,133.90506100000002,2627.10571,6.952602,3.705161,2.234219999999999,1.5805730000000002,32.116729,Post oak - Blackjack oak forest,10.51,264,-6.0
20170911_f104,20170911_f104,35.5079999681,-90.7169999796,WF,100.0,201709110000-05:00,10.0,AR,USA,05111,2810001000,0.6,1.2,1.6,1.5,1.8,0.0,1.2,0.06,1.6,1.0,0.03,7.0,8.0,9.0,12.0,80.0,40.0,13.5306432238,1.85402464727,0.944711916943,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3349257469.2738304,14.505173999999998,17.116090999999997,155.957087,2622.0366349999995,7.930499999999999,3.528547999999999,2.5868619999999996,1.6002840000000005,37.18615200000001,Mississippi River alluvial plain loess slope forest,15.31,430,-6.0
20170911_f105,20170911_f105,36.3240055517,-97.7684552991,WF,100.0,201709110000-05:00,10.0,OK,USA,40047,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-6.0
20170911_f106,20170911_f106,36.0159999693,-95.2009999849,WF,122.0,201709110000-05:00,10.0,OK,USA,40021,2810001000,1.0,1.4,1.5,5.0,4.0,0.0,0.38,0.01,1.0,2.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,17.2344451251,10.8138649594,11.927464581,17.8271844657,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6145117774.364045,61.451477,72.51274200000002,733.9326489999999,7333.683021000001,35.41014300000001,7.607484,11.99898,4.779503000000001,172.48536000000001,White oak - Northern red oak forest,14.44,90,-6.0
20170911_f107,20170911_f107,36.0179999693,-95.1879999848,WF,122.0,201709110000-05:00,10.0,OK,USA,40021,2810001000,1.0,1.4,1.5,5.0,4.0,0.0,0.38,0.01,1.0,2.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,17.2344451251,10.8138649594,11.927464581,17.8271844657,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6145117774.364045,61.451477,72.51274200000002,733.9326489999999,7333.683021000001,35.41014300000001,7.607484,11.99898,4.779503000000001,172.48536000000001,White oak - Northern red oak forest,14.44,90,-6.0
