id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs_number,timezone
20170912_f1,20170912_f1,33.4116007584,-100.490933398,WF,600.0,201709120000-05:00,10.0,TX,USA,48269,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.4,0.0,0.0,0.1,7.0,8.0,9.0,12.0,80.0,40.0,1.15177624181,0.0637508449411,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,4160287550.9993763,5.667132999999998,6.687226999999999,57.655730999999996,1193.3370619999998,3.0173290000000006,1.707115,0.9641599999999999,0.7147290000000001,13.859757,Mesquite savanna,0.21,232,-6.0
20170912_f10,20170912_f10,47.1174928678,-112.453000376,WF,414.0,201709120000-06:00,10.0,MT,USA,30049,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,22.3092947139,13.9895871641,11.4259617425,3.78399884055,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,47258580527.8714,242.24095000000003,285.84433500000006,2874.0387210000004,29894.748301,139.113178,31.905234999999998,47.028408999999996,19.36293,676.0333639999999,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,70,-7.0
20170912_f100,20170912_f100,37.5829999571,-121.056000025,WF,100.0,201709120000-07:00,10.0,CA,USA,06099,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-8.0
20170912_f101,20170912_f101,37.4139999566,-122.293000026,WF,150.0,201709120000-07:00,10.0,CA,USA,06081,2810001000,0.5,0.5,1.0,1.0,1.0,0.2,1.58,0.2,0.6,1.0,0.2,7.0,8.0,9.0,12.0,80.0,40.0,6.03521114176,1.65275667206,0.763773326837,0.719929727634,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2397123942.666677,12.619217,14.890657,141.163423,1998.4060710000003,7.035131000000001,2.519909,2.3283750000000007,1.242411,33.470608000000006,Live oak - Blue oak woodland,1.21,36,-8.0
20170912_f102,20170912_f102,37.6635000238,-119.582000155,WF,92.0,201709120000-07:00,10.0,CA,USA,06043,2810001000,0.9,3.1,3.0,1.0,1.0,1.0,0.0,0.04,1.8,4.6,0.02,7.0,8.0,9.0,12.0,80.0,40.0,23.5020689437,21.873484695,37.5784851997,54.2368818121,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,7109216409.082786,106.71082799999998,125.918758,1304.513683,11186.529647000001,62.233390000000014,10.198874,21.262801999999997,7.479137,305.6527709999999,Red fir forest,24.97,17,-8.0
20170912_f103,20170912_f103,37.9329999555,-121.073000026,WF,100.0,201709120000-07:00,10.0,CA,USA,06077,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-8.0
20170912_f104,20170912_f104,39.3049999938,-112.611000002,WF,100.0,201709120000-06:00,10.0,UT,USA,49027,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-7.0
20170912_f105,20170912_f105,39.0909999548,-93.9849999801,WF,100.0,201709120000-05:00,10.0,MO,USA,29107,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-6.0
20170912_f106,20170912_f106,37.3389999931,-82.5469999957,WF,122.0,201709120000-04:00,10.0,KY,USA,21195,2810001000,1.0,1.0,2.0,3.0,2.0,0.5,0.34,0.43,2.8,2.0,0.07,7.0,8.0,9.0,12.0,80.0,40.0,27.4142614498,12.8066790234,14.4130706374,18.8758423754,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,9287201884.96729,79.57995599999998,93.904334,937.9064419999999,10143.640677999998,45.545888,11.109082999999996,15.360686000000005,6.532048999999998,220.809671,Sugar maple - Yellow poplar - American beech - Oak forest,36.07,269,-5.0
20170912_f107,20170912_f107,38.7079999508,-121.961000028,WF,100.0,201709120000-07:00,10.0,CA,USA,06113,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-8.0
20170912_f108,20170912_f108,40.0279999535,-111.219000012,WF,122.0,201709120000-06:00,10.0,UT,USA,49051,2810001000,0.2,0.6,1.8,5.9,1.9,0.0,0.42,0.89,3.7,0.9,0.16,7.0,8.0,9.0,12.0,80.0,40.0,19.8202976578,5.73673600393,3.46908547226,1.33748108774,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6303494167.6525135,36.28314899999999,42.814136000000005,409.60578899999996,5553.682876000002,20.319906999999997,6.871523,6.747614999999999,3.4703610000000005,96.99677099999998,Trembling aspen forest,21.09,224,-7.0
20170912_f109,20170912_f109,37.6869805129,-120.763621495,WF,300.0,201709120000-07:00,10.0,CA,USA,06099,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,4758220260.754637,14.985391,17.682763999999995,161.29071099999996,2700.0611679999993,8.197265999999997,3.6282760000000005,2.674925000000001,1.6486070000000002,38.452054000000004,Default Unknown Fuel Type,0.0,0,-8.0
20170912_f11,20170912_f11,46.2233221837,-110.269325922,WF,1426.0,201709120000-06:00,10.0,MT,USA,30107,2810001000,0.3,1.2,2.5,12.0,7.0,0.0,1.11,0.14,14.2,1.2,0.06,7.0,8.0,9.0,12.0,80.0,40.0,22.3092947139,13.9895871641,11.4259617425,3.78399884055,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,296468039860.49634,834.3855089999998,984.5748930000003,9899.466745,102970.7997,479.1675769999999,109.895846,161.986735,66.694519,2328.5593630000008,Subalpine fir - Lodgepole pine - Whitebark pine - Engelmann spruce forest,9.55,70,-7.0
20170912_f110,20170912_f110,37.537500012,-119.526499925,WF,92.0,201709120000-07:00,10.0,CA,USA,06039,2810001000,1.0,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,1.3,0.0,7.0,8.0,9.0,12.0,80.0,40.0,20.0767200666,10.6456078528,14.6704603958,6.75140153251,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5199521062.557036,52.18381700000001,61.57691,622.0047059999999,6291.6843100000015,30.039105000000006,6.584676999999998,10.171752999999999,4.092618000000001,146.218939,Douglas-fir - Sugar pine - Tanoak forest,19.3,7,-8.0
20170912_f111,20170912_f111,40.0369999935,-111.214000002,WF,122.0,201709120000-06:00,10.0,UT,USA,49051,2810001000,0.2,0.6,1.8,5.9,1.9,0.0,0.42,0.89,3.7,0.9,0.16,7.0,8.0,9.0,12.0,80.0,40.0,19.8202976578,5.73673600393,3.46908547226,1.33748108774,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6303494167.6525135,36.28314899999999,42.814136000000005,409.60578899999996,5553.682876000002,20.319906999999997,6.871523,6.747614999999999,3.4703610000000005,96.99677099999998,Trembling aspen forest,21.09,224,-7.0
20170912_f112,20170912_f112,40.3609999933,-110.324000002,WF,100.0,201709120000-06:00,10.0,UT,USA,49013,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,151390770.244565,0.52768,0.6226560000000001,5.414183,108.75524100000001,0.28208500000000003,0.154366,0.09042900000000001,0.06529799999999998,1.299844,Sagebrush Shrubland - Sparse,0.0,60,-7.0
20170912_f113,20170912_f113,40.3765003463,-110.2974999,WF,200.0,201709120000-06:00,10.0,UT,USA,49013,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,2548806996.400205,9.990270000000004,11.788502000000001,107.52714399999998,1800.040784,5.4648530000000015,2.4188500000000004,1.7832830000000002,1.0990620000000002,25.634701000000003,Default Unknown Fuel Type,0.0,0,-7.0
20170912_f114,20170912_f114,39.2099999487,-121.670000028,WF,100.0,201709120000-07:00,10.0,CA,USA,06101,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-8.0
20170912_f115,20170912_f115,40.6019999523,-107.070000004,WF,122.0,201709120000-06:00,10.0,CO,USA,08107,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.36,0.0,0.0,0.36,7.0,8.0,9.0,12.0,80.0,40.0,3.02423218702,0.185990756267,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,907382829.040443,3.063392,3.614804,31.258878,640.277452,1.6333299999999997,0.913465,0.5224970000000002,0.383816,7.510899,Sagebrush shrubland,0.0,56,-7.0
20170912_f116,20170912_f116,40.0379999491,-92.5489999767,WF,100.0,201709120000-05:00,10.0,MO,USA,29001,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-6.0
20170912_f117,20170912_f117,40.2939999487,-116.485000022,WF,100.0,201709120000-07:00,10.0,NV,USA,32011,2810001000,0.1,0.2,0.0,0.0,0.0,0.0,0.38,0.07,0.0,0.0,0.03,7.0,8.0,9.0,12.0,80.0,40.0,0.814530441118,0.0670219559047,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,199045699.37337804,0.704443,0.8312490000000001,7.256586,143.70970899999998,0.3772940000000001,0.20321099999999995,0.12111999999999998,0.08638800000000003,1.7411499999999998,Salt-desert shrubland,0.0,311,-8.0
20170912_f118,20170912_f118,40.3059999928,-116.493000003,WF,100.0,201709120000-07:00,10.0,NV,USA,32011,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-8.0
20170912_f119,20170912_f119,39.7529999471,-120.775000028,WF,46.0,201709120000-07:00,10.0,CA,USA,06063,2810001000,0.9,3.1,3.0,1.0,1.0,1.0,0.0,0.04,1.8,4.6,0.02,7.0,8.0,9.0,12.0,80.0,40.0,23.5020689437,21.873484695,37.5784851997,54.2368818121,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3112943970.7798796,53.355399999999996,62.95938,652.2568359999999,5593.264823,31.116695000000007,5.099452999999999,10.631402999999999,3.739573,152.82639000000003,Red fir forest,24.97,17,-8.0
20170912_f12,20170912_f12,47.5279252923,-115.095903658,WF,230.0,201709120000-06:00,10.0,MT,USA,30089,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,8954162770.88211,48.499695,57.22964399999999,554.567375,7060.282308,27.336062000000005,8.478536000000002,9.119593000000002,4.446316999999999,131.09411099999997,Douglas-fir - ponderosa pine forest,13.52,52,-7.0
20170912_f120,20170912_f120,39.6599999465,-121.751000029,WF,200.0,201709120000-07:00,10.0,CA,USA,06007,2810001000,0.5,1.6,3.3,4.3,8.9,3.4,3.26,0.11,3.0,1.1,0.11,7.0,8.0,9.0,12.0,80.0,40.0,26.6049997794,9.33649708633,5.71463698699,5.06215317135,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,15609291979.006325,88.802963,104.787508,1014.556656,12971.540440000002,50.031130999999995,15.610095999999997,16.685826999999996,8.164601000000001,239.858571,Douglas-fir - White fir forest,20.94,5,-8.0
20170912_f121,20170912_f121,39.6825001154,-122.243000178,WF,200.0,201709120000-07:00,10.0,CA,USA,06021,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2548806996.400205,9.990270000000004,11.788502000000001,107.52714399999998,1800.040784,5.4648530000000015,2.4188500000000004,1.7832830000000002,1.0990620000000002,25.634701000000003,Default Unknown Fuel Type,0.0,0,-8.0
20170912_f122,20170912_f122,39.8238784243,-121.434992347,WF,70.0,201709120000-07:00,10.0,CA,USA,06007,2810001000,0.3,1.4,1.8,0.8,2.5,0.0,2.43,0.14,3.2,1.0,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.3096741305,4.01849766826,2.73640712182,1.61117683956,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2146675009.39638,14.137326999999999,16.682065,161.22227000000004,2080.2174619999996,7.957616999999999,2.5145990000000005,2.652182,1.3078240000000003,38.12520700000001,Jeffrey pine - Ponderosa pine - Douglas-fir - Black oak forest,8.33,16,-8.0
20170912_f123,20170912_f123,40.5669999462,-92.1339999753,WF,100.0,201709120000-05:00,10.0,MO,USA,29199,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-6.0
20170912_f124,20170912_f124,41.8859999454,-110.090000011,WF,200.0,201709120000-06:00,10.0,WY,USA,56037,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,338649657.180889,1.05536,1.245316,10.828351,217.51047100000002,0.5641529999999999,0.3087319999999999,0.18085,0.13060799999999997,2.5996930000000003,Sagebrush Shrubland - Sparse,0.0,60,-7.0
