id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs_number,timezone
20170910_f1,20170910_f1,30.3541301631,-94.9018820034,WF,375.0,201709100000-05:00,10.0,TX,USA,48291,2810001000,0.08,0.35,0.4,1.0,0.0,0.0,4.86,0.16,0.0,0.4,0.04,7.0,8.0,9.0,12.0,80.0,40.0,9.30393464971,0.793919649741,0.099798153348,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,14118020950.298815,30.973877000000005,36.549167999999995,320.92894800000005,6222.645837000001,16.635086999999995,8.747638999999998,5.352142000000001,3.747634000000001,76.93686300000002,Longleaf pine - Slash pine / Gallberry forest,1.99,191,-6.0
20170910_f10,20170910_f10,26.693000006,-98.415999994,WF,100.0,201709100000-05:00,10.0,TX,USA,48427,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.4,0.0,0.0,0.1,7.0,8.0,9.0,12.0,80.0,40.0,1.15177624181,0.0637508449411,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,279735014.296104,0.9445150000000001,1.114544,9.609290000000001,198.88950699999998,0.502892,0.28452500000000003,0.16069499999999998,0.119122,2.3099650000000005,Mesquite savanna,0.21,232,-6.0
20170910_f100,20170910_f100,34.9579999955,-87.9609999968,WF,122.0,201709100000-05:00,10.0,AL,USA,01077,2810001000,0.6,1.2,1.6,1.5,1.8,0.0,1.31,0.04,0.8,2.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,17.6135521516,2.10480130736,0.64029029077,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5355115653.801676,21.213734000000002,25.032205999999995,224.657097,4011.5073859999998,11.513427999999998,5.504302999999999,3.734588,2.4340629999999996,53.684546,White oak - Northern red oak - Black oak - Hickory forest,19.35,123,-6.0
20170910_f101,20170910_f101,34.966999968,-87.9829999773,WF,122.0,201709100000-05:00,10.0,AL,USA,01077,2810001000,0.6,1.2,1.6,1.5,1.8,0.0,1.31,0.04,0.8,2.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,17.6135521516,2.10480130736,0.64029029077,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5355115653.801676,21.213734000000002,25.032205999999995,224.657097,4011.5073859999998,11.513427999999998,5.504302999999999,3.734588,2.4340629999999996,53.684546,White oak - Northern red oak - Black oak - Hickory forest,19.35,123,-6.0
20170910_f102,20170910_f102,35.3849999683,-90.2799999792,WF,100.0,201709100000-05:00,10.0,AR,USA,05035,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.49737652765,0.454668999086,0.377699375083,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1103630092.0358207,4.658481,5.497014,49.78088200000001,857.887798,2.539376,1.163939,0.826452,0.522313,11.880187000000001,Default Unknown Fuel Type,0.0,0,-6.0
20170910_f103,20170910_f103,35.4259999679,-90.0339999789,WF,100.0,201709100000-05:00,10.0,TN,USA,47167,2810001000,0.1,0.2,1.5,1.5,1.5,0.0,1.9,0.01,1.0,1.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,15.7335156015,1.95762576327,0.872007034039,0.14628,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3882295990.1533675,16.160254,19.069092999999995,172.42290200000002,2989.748646000001,8.802482000000001,4.0644350000000005,2.8631509999999993,1.8191979999999999,41.157838000000005,Willow oak - Laurel oak - Water oak forest,23.15,283,-6.0
20170910_f104,20170910_f104,34.9495242733,-87.9674626066,WF,244.0,201709100000-05:00,10.0,AL,USA,01077,2810001000,0.6,1.2,1.6,1.5,1.8,0.0,1.31,0.04,0.8,2.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,17.6135521516,2.10480130736,0.64029029077,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,13028369946.00429,42.42745999999999,50.064397,449.31416700000005,8023.014772999999,23.02685,11.008644999999998,7.469149999999999,4.868163,107.36909000000001,White oak - Northern red oak - Black oak - Hickory forest,19.35,123,-6.0
20170910_f105,20170910_f105,34.9569999955,-87.9689999968,WF,122.0,201709100000-05:00,10.0,AL,USA,01077,2810001000,0.6,1.2,1.6,1.5,1.8,0.0,1.31,0.04,0.8,2.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,17.6135521516,2.10480130736,0.64029029077,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5355115653.801676,21.213734000000002,25.032205999999995,224.657097,4011.5073859999998,11.513427999999998,5.504302999999999,3.734588,2.4340629999999996,53.684546,White oak - Northern red oak - Black oak - Hickory forest,19.35,123,-6.0
20170910_f106,20170910_f106,36.0299999684,-93.894999983,WF,122.0,201709100000-05:00,10.0,AR,USA,05087,2810001000,1.0,1.4,1.5,5.0,4.0,0.0,0.38,0.01,1.0,2.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,17.2344451251,10.8138649594,11.927464581,17.8271844657,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6145117774.364045,61.451477,72.51274200000002,733.9326489999999,7333.683021000001,35.41014300000001,7.607484,11.99898,4.779503000000001,172.48536000000001,White oak - Northern red oak forest,14.44,90,-6.0
20170910_f107,20170910_f107,35.5439999954,-90.3129999971,WF,100.0,201709100000-05:00,10.0,AR,USA,05111,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.49737652765,0.454668999086,0.377699375083,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1103630092.0358207,4.658481,5.497014,49.78088200000001,857.887798,2.539376,1.163939,0.826452,0.522313,11.880187000000001,Default Unknown Fuel Type,0.0,0,-6.0
