id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs_number,timezone
20170830_f1,20170830_f1,36.1737090256,-118.687370136,WF,300.0,201708300000-07:00,10.0,CA,USA,06107,2810001000,0.25,0.5,0.9,1.25,0.0,0.0,0.1,0.08,0.0,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,11.7942719333,1.16512999097,0.150224644381,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,12080270244.630497,32.321791999999995,38.13971299999999,336.963335,6386.821578000001,17.410224000000003,8.920939999999998,5.614409000000001,3.854245,80.707177,Black oak woodland,19.63,14,-8.0
20170830_f10,20170830_f10,45.7423634725,-106.0242529,WF,910.0,201708300000-06:00,10.0,MT,USA,30075,2810001000,0.5,1.4,1.2,4.0,2.0,0.0,1.6,0.56,2.6,2.0,0.19,7.0,8.0,9.0,12.0,80.0,40.0,15.5928631596,10.5812735722,9.90015123243,12.6760628701,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,123418841992.98325,413.288424,487.6803430000001,4935.043382000002,49372.78676799998,238.12464600000004,51.262004000000005,80.684565,32.17105300000001,1159.8406319999997,Interior ponderosa pine - Douglas-fir forest,5.76,67,-7.0
20170830_f100,20170830_f100,37.0079999639,-116.425000018,WF,100.0,201708300000-07:00,10.0,NV,USA,32023,2810001000,0.1,0.2,0.0,0.0,0.0,0.0,0.42,0.07,0.0,0.0,0.03,7.0,8.0,9.0,12.0,80.0,40.0,0.836304353214,0.0688512005523,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,204368679.845557,0.7233419999999998,0.853542,7.451365000000001,147.556573,0.387409,0.20864699999999997,0.124375,0.08869700000000001,1.7878730000000003,Creosote bush shrubland,0.0,49,-8.0
20170830_f101,20170830_f101,36.9989999949,-116.406000003,WF,100.0,201708300000-07:00,10.0,NV,USA,32023,2810001000,0.1,0.2,0.0,0.0,0.0,0.0,0.42,0.07,0.0,0.0,0.03,7.0,8.0,9.0,12.0,80.0,40.0,0.836304353214,0.0688512005523,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,204368679.845557,0.7233419999999998,0.853542,7.451365000000001,147.556573,0.387409,0.20864699999999997,0.124375,0.08869700000000001,1.7878730000000003,Creosote bush shrubland,0.0,49,-8.0
20170830_f102,20170830_f102,36.9959999639,-116.415000018,WF,100.0,201708300000-07:00,10.0,NV,USA,32023,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.08,0.0,0.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,0.391347219988,0.0292243691882,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,95466521.15554702,0.33350499999999994,0.39353499999999997,3.4239219999999992,68.63164900000001,0.178328,0.097358,0.057180999999999996,0.041215999999999996,0.8219480000000001,Blackbrush shrubland,0.0,309,-8.0
20170830_f103,20170830_f103,34.2229999616,-78.9439999723,WF,100.0,201708300000-04:00,10.0,NC,USA,37047,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.49737652765,0.454668999086,0.377699375083,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1103630092.0358207,4.658481,5.497014,49.78088200000001,857.887798,2.539376,1.163939,0.826452,0.522313,11.880187000000001,Default Unknown Fuel Type,0.0,0,-5.0
20170830_f104,20170830_f104,37.4389999947,-93.7759999974,WF,122.0,201708300000-05:00,10.0,MO,USA,29057,2810001000,1.0,1.4,1.5,5.0,4.0,0.0,0.38,0.01,1.0,2.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,17.2344451251,10.8138649594,11.927464581,17.8271844657,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,6145117774.364045,61.451477,72.51274200000002,733.9326489999999,7333.683021000001,35.41014300000001,7.607484,11.99898,4.779503000000001,172.48536000000001,White oak - Northern red oak forest,14.44,90,-6.0
20170830_f105,20170830_f105,37.8029999947,-96.2279999979,WF,150.0,201708300000-05:00,10.0,KS,USA,20073,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1765170449.905875,7.492693000000001,8.841393000000002,80.64534799999998,1350.0305779999999,4.098648,1.8141429999999998,1.3374579999999998,0.8243100000000001,19.226018999999994,Default Unknown Fuel Type,0.0,0,-6.0
20170830_f106,20170830_f106,37.7419999946,-95.3809999977,WF,100.0,201708300000-05:00,10.0,KS,USA,20001,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1139424907.7407308,4.9951279999999985,5.894253,53.76357699999999,900.020384,2.732415,1.209432,0.8916499999999998,0.5495330000000002,12.817353,Default Unknown Fuel Type,0.0,0,-6.0
20170830_f107,20170830_f107,37.8059999619,-95.8459999843,WF,150.0,201708300000-05:00,10.0,KS,USA,20207,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,4.63138098717,0.514215749869,0.46190463459,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1765170449.905875,7.492693000000001,8.841393000000002,80.64534799999998,1350.0305779999999,4.098648,1.8141429999999998,1.3374579999999998,0.8243100000000001,19.226018999999994,Default Unknown Fuel Type,0.0,0,-6.0
